name,uid,code,parent,shortname,description,openingdate,closedate,comment,featuretype,coordinates,url,contactperson,address,email,phonenumber
Homa Bay County,nK0A12Q7MvS,18,HfVjCurKxh2,Homa Bay County,,NA,NA,,POLYGON,"[[[[34.0105,-0.0275],[34.0046,-0.0452],[34.0225,-0.04],[34.0368,-0.0591],[34.0435,-0.0339],[34.0635,-0.0309],[34.0273,-0.0688],[34.0309,-0.0821],[34.0613,-0.0713],[34.0655,-0.1154],[34.0836,-0.0821],[34.0939,-0.0884],[34.0746,-0.0698],[34.108,-0.0756],[34.1385,-0.0534],[34.1288,-0.0701],[34.1432,-0.0875],[34.1123,-0.1115],[34.1512,-0.117],[34.1157,-0.1191],[34.0873,-0.1448],[34.1425,-0.2082],[34.1911,-0.1879],[34.1824,-0.2114],[34.1979,-0.2127],[34.2039,-0.24],[34.2432,-0.2363],[34.2667,-0.2597],[34.2443,-0.2994],[34.2656,-0.3059],[34.2552,-0.3282],[34.3021,-0.368],[34.2806,-0.3833],[34.2873,-0.402],[34.3055,-0.4026],[34.3112,-0.3743],[34.3989,-0.2904],[34.386,-0.2384],[34.3432,-0.223],[34.3434,-0.1963],[34.4005,-0.1843],[34.4096,-0.1955],[34.4123,-0.1763],[34.4391,-0.175],[34.4573,-0.1652],[34.5058,-0.196],[34.5559,-0.1569],[34.5555,-0.1408],[34.6243,-0.1512],[34.6474,-0.1141],[34.6919,-0.0915],[34.7262,-0.1045],[34.7452,-0.0846],[34.7313,-0.1421],[34.7801,-0.1758],[34.8221,-0.2681],[34.8444,-0.2691],[34.8532,-0.2891],[34.8264,-0.3275],[34.7897,-0.2848],[34.7557,-0.2925],[34.7857,-0.3466],[34.8103,-0.3549],[34.8233,-0.3889],[34.8893,-0.4043],[34.9142,-0.3899],[34.9339,-0.416],[34.9864,-0.416],[35.0098,-0.3936],[35.0201,-0.4133],[34.8569,-0.5061],[34.7085,-0.5633],[34.6821,-0.6055],[34.6538,-0.6095],[34.6343,-0.6656],[34.5904,-0.6546],[34.5589,-0.6688],[34.5312,-0.7441],[34.483,-0.7903],[34.4631,-0.8678],[34.3892,-0.8178],[34.3813,-0.8475],[34.3208,-0.8693],[34.1978,-0.7551],[34.1248,-0.7948],[34.0904,-0.7934],[34.0822,-0.8057],[34.1064,-0.8084],[34.1497,-0.8558],[34.1859,-0.8551],[34.1347,-0.9304],[34.136,-0.9718],[34.1215,-0.9819],[34.1355,-1.0115],[34.078,-0.9795],[34.0789,-1.0016],[34.0388,-1.0028],[34.0507,-1.0332],[34.097,-1.0089],[34.104,-1.0282],[34.0899,-1.033],[34.0409,-1.0492],[34.0165,-1.0039],[33.9311,-1.0042],[33.9457,-0.9931],[33.9286,-0.537],[33.9871,-0.1285],[33.9513,-0.0267],[34.0105,-0.0275]]]]",,NA,NA,NA,NA
Laikipia County,xuFdFy6t9AH,30,HfVjCurKxh2,Laikipia County,,NA,NA,,POLYGON,"[[[[36.9225,0.7396],[36.9054,0.6367],[36.8591,0.5768],[37.367,0.5154],[37.3509,0.4193],[37.3925,0.3569],[37.3888,0.2957],[37.3393,0.1837],[37.3108,0.1784],[37.2805,0.1311],[37.2397,0.1139],[37.2255,0.0795],[37.0918,0.0276],[37.1162,-0.0192],[37.077,0.0185],[37.0243,-0.0503],[36.9787,-0.0723],[36.9855,-0.1347],[37.0257,-0.1652],[36.987,-0.2932],[36.8583,-0.2547],[36.8406,-0.1899],[36.8687,-0.1665],[36.8543,-0.1348],[36.8307,-0.1275],[36.828,-0.0958],[36.6534,-0.1485],[36.6333,-0.1065],[36.5714,-0.1035],[36.5511,-0.068],[36.5819,-0.0223],[36.6453,-0.0116],[36.6386,0.0059],[36.6052,0.0059],[36.5769,0.0707],[36.5218,0.0512],[36.4837,0.1133],[36.4229,0.0843],[36.4008,0.0578],[36.4192,0.0413],[36.2879,0.0141],[36.2591,-0.0199],[36.2526,0.0625],[36.2829,0.0963],[36.2772,0.1348],[36.1991,0.234],[36.2144,0.2633],[36.2702,0.265],[36.2351,0.306],[36.2553,0.3699],[36.2465,0.4132],[36.2268,0.4267],[36.289,0.5728],[36.273,0.641],[36.3381,0.6644],[36.3917,0.7212],[36.4757,0.8634],[36.492,0.8501],[36.4916,0.8164],[36.7035,0.8168],[36.7915,0.8727],[36.8135,0.8634],[36.8735,0.7371],[36.9225,0.7396]]]]",,NA,NA,NA,NA
Kimutwa Medical Clinic-Athi River,I2AFtb3bXcm,18153,h7uQVEIqRlk,Kimutwa Medical Clinic At,,NA,NA,,NONE,,,NA,NA,NA,NA
Hamsadam Medical Clinic,QnQPGj70DwI,,h7uQVEIqRlk,Hamsadam Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Galole Sub County,A4SNYCxrrnv,309,JsH2bnvNt2d,Galole,,NA,NA,,POLYGON,"[[[[40.1721,-1.8896],[40.0572,-1.9048],[40.0271,-1.7987],[39.7994,-1.7893],[39.7683,-1.7947],[39.7697,-1.8177],[39.3241,-1.8075],[39.2105,-1.929],[39.1017,-1.982],[38.9962,-1.919],[38.945,-1.7056],[38.9834,-1.6739],[38.9754,-1.5419],[38.9517,-1.0793],[38.8933,-0.9337],[38.8119,-0.76],[38.4143,-0.0804],[38.406,-0.0601],[38.4425,-0.0776],[38.558,-0.015],[38.6272,-0.046],[38.8997,-0.0669],[38.925,-0.1011],[39.0644,-0.0566],[39.1601,-0.1392],[39.1771,-0.1268],[39.1655,-0.1107],[39.2362,-0.115],[39.2369,-0.1425],[39.261,-0.1476],[39.2758,-0.1431],[39.278,-0.117],[39.3112,-0.1148],[39.3966,-0.1661],[39.435,-0.1719],[39.6037,-0.3255],[39.5864,-0.3425],[39.6024,-0.3555],[39.6415,-0.5021],[39.6709,-0.5472],[39.7028,-0.5377],[39.7265,-0.5639],[39.7086,-0.591],[39.7716,-0.6151],[39.7866,-0.6444],[39.8087,-0.6399],[39.8214,-0.6652],[39.9165,-0.9584],[39.9002,-0.9672],[39.9053,-1.0132],[39.9253,-1.0256],[39.9833,-1.1317],[40.0365,-1.2601],[40.0306,-1.3194],[40.0599,-1.4196],[40.0491,-1.424],[40.0636,-1.5001],[40.0856,-1.5094],[40.138,-1.599],[40.153,-1.7266],[40.1414,-1.7821],[40.1721,-1.8896]]]]",,NA,NA,NA,NA
Kibugu Health Centre,rVDOiFMpHlD,12287,juDN8sSnk3O,Kibugu Health Centre,,NA,NA,,POINT,"[37.43484,-0.44466]",,NA,NA,NA,NA
Donbosco Mashamba Dispensary,Z7E8wpJOUnU,,AoN9iYrVOUP,Donbosco Mashamba Dispensary,Faith Based Facility,NA,NA,,NONE,,,NA,NA,NA,NA
Lukhome Dispensary (Bungoma Central),H0082HeDWgo,15966,IVA8tzQOkNT,Lukhome Dispensary,,NA,NA,,POINT,"[34.5939,0.77644]",,NA,NA,NA,NA
Igembe South Sub County,wtuGWT7KjVm,412,Y52XNJ50hYb,Igembe South,,NA,NA,,POLYGON,"[[[[38.1535,0.3769],[38.1869,0.328],[38.1885,0.2359],[38.2892,0.161],[38.3142,0.0839],[38.406,-0.0601],[38.4143,-0.0804],[38.3774,-0.0927],[38.3415,-0.0697],[38.3249,-0.0763],[38.3035,-0.05],[38.2785,-0.0169],[38.2407,-0.0166],[38.2139,0.0132],[38.1822,0.0204],[38.1074,0.0593],[38.0766,0.0332],[38.041,0.0304],[37.9966,0.0688],[38.031,0.1567],[38.0046,0.1488],[37.9592,0.2216],[37.9154,0.2072],[37.8831,0.2308],[37.8516,0.2122],[37.8534,0.2457],[37.8285,0.2927],[37.7316,0.4035],[37.7067,0.5255],[38.0116,0.6456],[38.0596,0.6643],[38.1535,0.3769]]]]",,NA,NA,NA,NA
Chelelemuk Dispensary,gAvIaQSDIQZ,15852,ftbk97ko25V,Chelelemuk Dispensary,,NA,NA,,POINT,"[34.4828,0.75267]",,NA,NA,NA,NA
Marakwet West Sub County,fNCuk4Lpsnh,1161,MqnLxQBigG0,Marakwet West,,NA,NA,,POLYGON,"[[[[35.4911,0.8512],[35.4848,0.8798],[35.4593,0.8799],[35.4687,0.9016],[35.4136,0.9108],[35.4172,0.9437],[35.3768,0.9405],[35.3535,0.9473],[35.3347,0.9706],[35.3599,1.0237],[35.2408,1.0765],[35.1453,1.202],[35.1939,1.1874],[35.3258,1.1256],[35.5361,1.2972],[35.6164,1.2913],[35.6888,1.3251],[35.7028,1.1593],[35.665,1.0477],[35.6356,1.0281],[35.6341,0.9884],[35.6214,0.8715],[35.4911,0.8512]]]]",,NA,NA,NA,NA
Karuna/Meibeki Ward,AwwBKeGhmam,,q8R0FA1hxnP,Karuna/Meibeki Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Vingujini Community Health Unit,cgKO7D4btnH,601869,nUFNIok7EwF,Vingujini CHU,Cu,NA,NA,,POINT,"[39.4708,-4.48007]",,NA,NA,NA,NA
Tumaini Golden Clinic,M3MuPKYzZrt,,Z6pxPuARGdF,Tumaini Golden Clinic,,NA,NA,,POINT,,,NA,NA,NA,NA
BUDONGA B Community Health Unit,e8VsqwlEU5I,,gl9nmj6WvWP,BUDONGA B Community Health Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Ngurweini Community Unit,WYif0qhdvlT,,SjINobZpstF,Ngurweini Community Unit,Community Unit,NA,NA,,NONE,,,NA,NA,NA,NA
Bongwe Community Health Unit,UL6vysDv35l,601850,gwB2ZiLFNyy,Bongwe CHU,Cu,NA,NA,,NONE,"[39.53,-4.29503]",,NA,NA,NA,NA
Kegochi A Community Unit,KOt5DfrGIZP,,JwhMhNUy3sL,Kegochi A Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Mater Hosp kasarani,Y8tUcLMl8VF,,RRAEO9Ltfec,Mater Hosp kasarani,,NA,NA,,NONE,,,NA,NA,NA,NA
Kimalewa Health Centre,yUxuh0HkWnr,15948,IVA8tzQOkNT,Kimalewa Health Centre,,NA,NA,,POINT,"[34.63977,0.78073]",,NA,NA,NA,NA
Mwariki B Community Health Unit,qt4KERsmwq1,601048,h01C8P5M7cJ,Mwariki B CHU,,NA,NA,operational,NONE,"[36.15026,-0.37397]",,NA,NA,NA,NA
Kajiado North Sub County,BLz1HkvvMkA,737,Hsk1YV8kHkT,Kajiado North,,NA,NA,,POLYGON,"[[[[37.3661,-2.0208],[37.6069,-2.1593],[37.7009,-2.1705],[37.7154,-2.1902],[37.6783,-2.2352],[37.6659,-2.2943],[37.6031,-2.3177],[37.5741,-2.3277],[37.5778,-2.3591],[37.5159,-2.4136],[37.4569,-2.4113],[37.3794,-2.3451],[37.2811,-2.2186],[37.2046,-2.2172],[37.1682,-2.1987],[37.1034,-2.2505],[37,-2.4894],[36.9158,-2.5723],[36.9062,-2.6093],[36.1065,-2.1551],[36.101,-2.1857],[35.9956,-2.1289],[36.0013,-2.0967],[36.021,-2.0962],[36.0378,-1.9337],[36.0223,-1.912],[36.0459,-1.8818],[36.0382,-1.8435],[36.0113,-1.8155],[36.0444,-1.7516],[36.0415,-1.729],[36.0588,-1.7162],[36.0455,-1.6624],[36.0792,-1.5942],[36.0462,-1.5044],[36.0654,-1.4808],[36.3423,-1.1888],[36.331,-1.0649],[36.4814,-1.132],[36.5311,-1.1635],[36.5263,-1.1815],[36.4854,-1.284],[36.6536,-1.318],[36.7107,-1.3792],[36.7635,-1.3977],[36.8257,-1.3936],[36.888,-1.428],[36.8808,-1.4979],[36.9301,-1.4663],[36.9712,-1.4862],[36.9598,-1.5558],[37.1179,-1.7512],[37.1438,-1.752],[37.1569,-1.7918],[37.1443,-1.8469],[37.1736,-1.925],[37.23,-1.9422],[37.2946,-2.0092],[37.3661,-2.0208]]]]",,NA,NA,NA,NA
Kaloleni Sub County,tSKDWoVKiPo,307,nrI2khZx3d0,Kaloleni Sub County,,NA,NA,,POLYGON,"[[[[39.6826,-3.9025],[39.6542,-3.9092],[39.6584,-3.9396],[39.6246,-3.9408],[39.6294,-3.9645],[39.658,-3.9738],[39.6679,-4.0092],[39.6535,-4.0186],[39.6427,-4.0179],[39.6504,-4.029],[39.5931,-4.0448],[39.5869,-4.0507],[39.5794,-3.9873],[39.5462,-3.9813],[39.5558,-3.9582],[39.5271,-3.9084],[39.4241,-3.8147],[39.3873,-3.8023],[39.3942,-3.7721],[39.4079,-3.7264],[39.3789,-3.7144],[39.3645,-3.6827],[39.3693,-3.627],[39.3962,-3.6235],[39.4357,-3.6453],[39.452,-3.632],[39.4745,-3.6504],[39.542,-3.6613],[39.5739,-3.6409],[39.6051,-3.6532],[39.6305,-3.6303],[39.6368,-3.6473],[39.6551,-3.6373],[39.6532,-3.6717],[39.6828,-3.6686],[39.6722,-3.7606],[39.7053,-3.8264],[39.7109,-3.8734],[39.6826,-3.9025]]]]",,NA,NA,NA,NA
Precious care medical centre,rL3bFueWkQq,22106,aiqi2bz0IMI,Precious care medical centre,Dispensary and outpatient,NA,NA,,NONE,,,NA,NA,NA,NA
Kapkangani Health Centre,cqhuJyqvQEI,14704,deAxq0HNUFb,Kapkangani Health Centre,,NA,NA,,POINT,"[34.97835,0.18648]",,NA,NA,NA,NA
Dr Wachira,RcrmlT9WtQU,10154,UPplEbma7DN,Dr Wachira,,NA,NA,,POINT,"[37.07855,-1.03824]",,NA,NA,NA,NA
Ngararia Dispensary,uutSAJMeA3s,10857,GqsqQj9CDst,Ngararia Dispensary,,NA,NA,,NONE,"[37.02017,-0.94523]",,NA,NA,NA,NA
Mukurweini Sub County,zT8Zj5vNYCy,203,ptWVfaCIdVx,Mukurweini,,NA,NA,,NONE,,,NA,NA,NA,NA
Mudzo Medical Clinic,O9PNND2iTpX,11674,u6oi5OySCnQ,Mudzo Medical Clinic,,NA,NA,,POINT,"[40.06198,-3.13265]",,NA,NA,NA,NA
Phamart Chemist,J521AV959ox,16628,EossaGDQulP,Phamart Chemist,,NA,NA,,NONE,,,NA,NA,NA,NA
Burutu Dispensary,cJ7oO2eGsGr,16722,aNuklGLRul5,Burutu Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Koibatek Sub County,Yl9UDBnDvvW,716,vvOK1BxTbet,Koibatek,,NA,NA,,POLYGON,"[[[[35.7894,0.2275],[35.843,0.1872],[35.8774,0.2493],[35.8784,0.2844],[35.8969,0.282],[35.9185,0.3023],[35.9249,0.4005],[35.989,0.4163],[35.9843,0.3093],[36.178,0.3164],[36.2075,0.2557],[36.1991,0.234],[36.1844,0.2272],[36.1981,0.2034],[36.1487,0.1901],[36.1364,0.0779],[36.1109,0.059],[36.1123,-0.0010],[36.0972,-0.0115],[36.0612,0.0005],[36.0096,0.0346],[36.002,0.0646],[35.9709,0.0613],[35.9596,0.0952],[35.9462,0.096],[35.9372,0.0707],[35.9826,0.0182],[35.9697,-0.016],[35.9235,-0.0814],[35.8782,-0.0414],[35.8264,-0.1144],[35.814,-0.0994],[35.7982,-0.1097],[35.7872,-0.1846],[35.7222,-0.2019],[35.7262,-0.1538],[35.687,-0.095],[35.6884,-0.0738],[35.6627,-0.075],[35.6744,-0.0514],[35.6471,-0.051],[35.6413,-0.0356],[35.5472,-0.0082],[35.5247,0.0151],[35.5297,0.0436],[35.5459,0.0461],[35.5449,0.0849],[35.5796,0.0656],[35.5801,0.1153],[35.5939,0.1697],[35.6086,0.17],[35.6968,0.1797],[35.7222,0.2142],[35.7894,0.2275]]]]",,NA,NA,NA,NA
Lita Community Unit,jqnYLG1sq5R,,X1oLiwDSw9V,Lita Community Unit,community unit,NA,NA,,NONE,,,NA,NA,NA,NA
Kwanza  Sub County,ABy8CNqf2e7,712,mThvosEflAU,Kwanza sub-county,,NA,NA,,POLYGON,"[[[[34.9541,1.0472],[34.9233,1.0151],[34.9176,1.0344],[34.895,1.0123],[34.8811,1.0297],[34.8377,1.0171],[34.7883,1.0322],[34.7826,1.0168],[34.7256,1.0358],[34.7265,1.0188],[34.6775,1.0268],[34.6521,1.0595],[34.664,1.0865],[34.6287,1.0996],[34.5847,1.1519],[34.6488,1.1793],[34.6695,1.2082],[34.7951,1.2232],[34.8305,1.2703],[34.9065,1.288],[34.9029,1.2552],[35.0065,1.2582],[35.0375,1.1982],[35.0198,1.1688],[35.0346,1.1481],[35.0097,1.134],[35.0082,1.0833],[34.9674,1.0418],[34.9541,1.0472]]]]",,NA,NA,NA,NA
MEGUN WARD,gQ7WBbu9IbN,,u9yagZzK49q,MEGUN WARD,,NA,NA,,NONE,,,NA,NA,NA,NA
Eberege Health Centre,myj906QbZw3,13536,DHNNNbrtKX9,Eberege Health Centre,is a level 3,NA,NA,,POINT,"[34.69099,-0.90612]",,NA,NA,NA,NA
Mbeere North  Sub County,eYBXetGx8xF,434,PFu8alU2KWG,Mbeere North Sub-County,,NA,NA,,POLYGON,"[[[[37.4806,-0.8999],[37.4715,-0.878],[37.4398,-0.8645],[37.3302,-0.8469],[37.3032,-0.8047],[37.2728,-0.7917],[37.2661,-0.7831],[37.2779,-0.7594],[37.3125,-0.7533],[37.3477,-0.7755],[37.4709,-0.7277],[37.494,-0.7336],[37.476,-0.7132],[37.4823,-0.5941],[37.54,-0.5582],[37.5634,-0.5225],[37.6428,-0.5303],[37.6809,-0.5172],[37.6879,-0.4976],[37.71,-0.4912],[37.6762,-0.4707],[37.69,-0.4428],[37.7851,-0.4488],[37.8903,-0.348],[37.8867,-0.3957],[37.9354,-0.4311],[37.8833,-0.5376],[37.8897,-0.5973],[37.922,-0.6324],[37.8933,-0.6574],[37.9148,-0.7284],[37.9087,-0.753],[37.8781,-0.8122],[37.843,-0.8131],[37.8055,-0.8047],[37.7886,-0.8218],[37.7587,-0.8219],[37.7444,-0.7855],[37.7114,-0.7814],[37.6802,-0.7982],[37.664,-0.8481],[37.6333,-0.8401],[37.5885,-0.8797],[37.5571,-0.8806],[37.5307,-0.9183],[37.4806,-0.8999]]]]",,NA,NA,NA,NA
Kambu Model Health Centre,ec7ckAJP9J8,18596,LAm2YbBslNB,Kambu Model Health Centre,Health centre,NA,NA,At Kambu Market 100 metres from the old Nairobi - Mombasa Highway.,POINT,"[38.07714,-2.5976]",,NA,NA,NA,NA
Lifters Community Medical Clinic,fxrVipRM9vb,19720,TPRNJqSm4lK,Lifters  Community Medical Clinic,,NA,NA,,POINT,,,NA,NA,NA,NA
Elgon View Medical Cottage,nvSVIH9Vnhg,15871,AqsJZWunWRF,Elgon view Medical Cottage,,NA,NA,,POINT,"[34.56295,0.56893]",,NA,NA,NA,NA
Shinyalu Sub County,sjlSPeRgl7d,804,BjC1xL40gHo,Shinyalu,,NA,NA,,POLYGON,"[[[[34.9453,0.2192],[34.9122,0.1991],[34.898,0.2093],[34.8114,0.1845],[34.7702,0.1809],[34.7121,0.2202],[34.7109,0.245],[34.772,0.2603],[34.7943,0.308],[34.7849,0.326],[34.795,0.337],[34.9085,0.3996],[34.9292,0.3958],[34.9491,0.3575],[34.937,0.3597],[34.9413,0.3245],[34.9651,0.2734],[34.9778,0.2425],[34.9554,0.2415],[34.9453,0.2192]]]]",,NA,NA,NA,NA
Telanet,JD5Tz70RMxn,17315,GshNTMZJ5r1,Telanet,,NA,NA,,NONE,,,NA,NA,NA,NA
Shukrani Medical Clinic,VjJyaD90PBo,11793,LMCJ2zXfHyL,Shukran Medical Clinic,,NA,NA,,POINT,"[39.68613,-4.04336]",,NA,NA,NA,NA
Mwangaza Ulio Na Tumaini,TblKjH1ctLD,,TqSqq39Jbcz,Mwangaza ulio na tumaini,,NA,NA,,NONE,,,NA,NA,NA,NA
TIAN DISPENSARY,bdjzCjPO8lG,20004,uhTYg7CLmOd,TIAN,,NA,NA,,NONE,,,NA,NA,NA,NA
Mulembe Private Clinic,NgKVPyx3iig,,LFTRMczCZWE,Mulembe,Not Functional,NA,NA,Not Functional,POINT,"[34.62281,0.30112]",,NA,NA,NA,NA
Township Community Unit,Ex45c1v9RBK,,WDJtmgLjGD8,Township Community Unity,,NA,NA,,NONE,,,NA,NA,NA,NA
Likindu Health Centre,GwLVDDMCfyU,15960,pyG6e1Uq18m,Likindu Health Centre,,NA,NA,,POINT,"[34.6594,0.01703]",,NA,NA,NA,NA
Isongo Community Unit,PhHDFH0Ik1M,,PLczdqs5KKm,Isongo community unity,,NA,NA,,NONE,,,NA,NA,NA,NA
Konyango N Community Health Unit,g0XZ2qVNz7L,600226,XfoCce2vn0n,Konyango N CHU,Community Unit,NA,NA,,POINT,"[34.51851,-0.69821]",,NA,NA,NA,NA
Mwala Sub County,fYYivceocJ2,422,yhCUgGcCcOo,Mwala,,NA,NA,,POLYGON,"[[[[37.6186,-1.5725],[37.5979,-1.5578],[37.5777,-1.57],[37.5528,-1.5443],[37.4843,-1.5238],[37.4294,-1.5372],[37.3853,-1.5234],[37.3664,-1.492],[37.3671,-1.4436],[37.3509,-1.4339],[37.4033,-1.407],[37.3987,-1.3759],[37.4107,-1.3769],[37.4211,-1.3419],[37.4055,-1.315],[37.3891,-1.3371],[37.3811,-1.3278],[37.3283,-1.3532],[37.3168,-1.3107],[37.3504,-1.2778],[37.3432,-1.2594],[37.371,-1.256],[37.3453,-1.1882],[37.3754,-1.1602],[37.4077,-1.1724],[37.4514,-1.23],[37.6028,-1.3438],[37.6989,-1.5069],[37.7561,-1.5732],[37.7365,-1.5769],[37.7244,-1.6089],[37.6877,-1.5879],[37.6613,-1.6404],[37.6186,-1.5725]]]]",,NA,NA,NA,NA
Chemotong Dispensary,JGZ2xp3hREv,20328,cQvnOvaqDNE,Chemotong Dispensary,,NA,NA,,NONE,,,NA,NA,NA,NA
Loima Sub County,OZiGQn2R8kK,745,kphDeKClFch,Loima,,NA,NA,Not Corect,NONE,,,NA,NA,NA,NA
Bosamaro Ward,b3aaM8BOTDz,,cxjRPbvhjzr,Bosamaro Ward,,NA,NA,,NONE,,,NA,NA,NA,NA
Langa Langa Community Health Unit,CtySoP58KHd,601044,dPEyAJaDVPX,Langa Langa CHU,Along KANU street,NA,NA,Operational,NONE,"[36.07421,-0.29746]",,NA,NA,NA,NA
Pona Medical Clinic (Opd),JYTNt3pL1sM,17854,L6v0cndEtYB,Pona Medical Clinic (OPD),Medical Clinic,NA,NA,,POINT,"[36.9591,-1.47335]",,NA,NA,NA,NA
Mwingi North Sub County,KXM9VnhuLfP,420,j8o6iO4Njsi,Mwingi North Sub County,,NA,NA,,POLYGON,"[[[[38.4143,-0.0804],[38.8119,-0.76],[38.8933,-0.9337],[38.7898,-0.8628],[38.7581,-0.8005],[38.6636,-0.7539],[38.6271,-0.7177],[38.4278,-0.6928],[38.3246,-0.7157],[38.3213,-0.7991],[38.3433,-0.8158],[38.3126,-0.8101],[38.2915,-0.8346],[38.1903,-0.7126],[38.084,-0.7215],[38.0631,-0.7474],[37.9608,-0.7653],[37.9328,-0.7436],[37.9087,-0.753],[37.9148,-0.7284],[37.8933,-0.6574],[37.922,-0.6324],[37.8897,-0.5973],[37.8833,-0.5376],[37.9354,-0.4311],[37.9731,-0.3912],[37.9696,-0.3485],[37.997,-0.2838],[38.1149,-0.2794],[38.1586,-0.2423],[38.1806,-0.1519],[38.2094,-0.1085],[38.2456,-0.0813],[38.2828,-0.0794],[38.3035,-0.05],[38.3249,-0.0763],[38.3415,-0.0697],[38.3774,-0.0927],[38.4143,-0.0804]]]]",,NA,NA,NA,NA
Gongoni Community Unit,XBmqaI1TwSx,,ehWIvgTwDHI,Gongoni Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Dilmanyale Community Unit,CX0eKwFL3DE,,d0fU2mM9Ajw,Dilmanyale Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Narok South Sub County,bnYzgzYe2Z7,735,kqJ83J2D72s,Narok South,,NA,NA,,POLYGON,"[[[[35.6299,-0.7242],[35.5968,-0.7551],[35.6647,-0.7541],[35.7311,-0.7583],[35.7446,-0.8124],[35.7341,-0.8825],[35.7429,-1.0363],[35.8026,-1.1287],[35.8301,-1.1471],[35.8601,-1.144],[35.8758,-1.2219],[35.9018,-1.2329],[35.9376,-1.2935],[35.9457,-1.3125],[35.9132,-1.3359],[35.9278,-1.4177],[36.0121,-1.4019],[36.0127,-1.4212],[36.0654,-1.4808],[36.0462,-1.5044],[36.0792,-1.5942],[36.0455,-1.6624],[36.0588,-1.7162],[36.0415,-1.729],[36.0444,-1.7516],[36.0113,-1.8155],[36.0382,-1.8435],[36.0459,-1.8818],[36.0223,-1.912],[36.0378,-1.9337],[36.021,-2.0962],[36.0013,-2.0967],[35.3168,-1.7116],[35.3177,-1.7288],[35.0227,-1.5468],[35.0285,-1.4728],[35.0582,-1.4394],[35.0144,-1.3863],[34.9894,-1.3808],[34.988,-1.3439],[35.0362,-1.3107],[35.0334,-1.236],[35.0973,-1.1491],[35.1574,-1.1371],[35.1768,-1.0869],[35.2131,-1.0993],[35.2416,-1.0428],[35.3467,-0.9738],[35.3602,-0.9812],[35.4085,-0.9571],[35.434,-0.895],[35.5395,-0.7981],[35.482,-0.778],[35.4206,-0.7293],[35.3978,-0.6479],[35.5843,-0.5934],[35.6012,-0.6719],[35.6421,-0.7057],[35.6299,-0.7242]]]]",,NA,NA,NA,NA
Iimbani Dispensary,AVvOzhk3GCR,20723,nDNeAIZ7KRc,Iimbani Dispensary,On the Iveti hills,NA,NA,,POINT,"[37.30266,-1.49653]",,NA,NA,NA,NA
Biribiriet Community Unit,Q65TsNZ3eKJ,,bdb8WQ2woN7,Biribiriet Community unit,Community Unit,NA,NA,,NONE,,,NA,NA,NA,NA
Kibirichia Medical Clinic,qFhCizuIBPm,18149,IuCkCzLOGau,Kibirichia Medical Clinic,,NA,NA,,NONE,,,NA,NA,NA,NA
Makindu Catholic Dispensary,VIcEVgDqhW5,11961,HHjcyeBEO9W,Catholic Disp (Makindu),,NA,NA,,POINT,"[37.82855,-2.27009]",,NA,NA,NA,NA
Galaxy Medical Centre,RLRF0pqhxsE,18977,oqGH96tt2v4,Galaxy Medical Centre,,NA,NA,,NONE,,,NA,NA,NA,NA
Marakaru community unit,JM5T3AZhRLt,,Lmx5JKQupiP,Marakaru community unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Dr. Bashir,BjGRXuooVqV,21461,QhDd2LAuXAF,Dr. Bashir,Doctors Plaza Aga Khan,NA,NA,,POINT,"[-1.262231,36.817897]",,NA,NA,NA,NA
Boya Community Health Unit,EYV2pXblFqh,600204,qJwEgqDnkAC,Boya CHU,,NA,NA,,POINT,"[34.4448,-0.80482]",,NA,NA,NA,NA
SIVILIE A CHU,skJhdvmILeT,,Hvo3qjmJZTO,SIVILIE A  CHU,,NA,NA,,NONE,,,NA,NA,NA,NA
Goshen M/C,BG3nuIFPVic,,AZOhKeOxHR7,Goshen M/C,,NA,NA,,NONE,,,NA,NA,NA,NA
Kiambaa Sub County,oMaQgNIs85x,,qKzosKQPl6G,Kiambaa sub county,,NA,NA,,NONE,,,NA,NA,NA,NA
Sawawa Community Unit,dPad3WsyiiY,,z3XPCm6Ssp3,Sawawa Community Unit,,NA,NA,,NONE,,,NA,NA,NA,NA
Kishaunet,sYEBcVm7HLT,17160,OEuGotz3swq,Kishaunet,,NA,NA,,POINT,"[35.24899,1.167]",,NA,NA,NA,NA
Miskwony Dispensary,gS6OsJlnSLO,15189,NZYstvTB9u9,Miskwony Dispensary,,NA,NA,,POINT,"[35.14958,1.5807]",,NA,NA,NA,NA
Pserum Dispensary,aOLCMnIKazT,16704,cQvnOvaqDNE,Pserum Dispensary,,NA,NA,,POINT,"[35.2206,1.39087]",,NA,NA,NA,NA
